Symbol,Security_x,GICS Sector,GICS Sub-Industry,US HQ City,US HQ State,Date Added S&P500,CIK,Founded,Filing Accession No.,Filing Date No.,Fiscal Year,Source Form,Revenue (Millions USD),Net Income (Millions USD),Total Liabilities (Millions USD),Total Shareholders Equity (Millions USD),Cash Flow from Operating (Millions USD),Debt-to-Equity Ratio (%),Debt-to-Equity Ratio (%) Category,Last Adjusted Close 2023 (USD),Total Return 2023 (USD),Rolling 3-Year Beta vs. SP500,Annual Volatility,Annual Volatility Category,Mean Daily Volume,State FIPS,Population Total,Median Household Income,Median Household Income Category,Unemployment Rate (%),Education Age 25+ Total,Education Level < 9th Grade,Education Level < 9th Grade (%),Education Level 9 - 12th Grad No Diploma,Education Level 9 - 12th Grad No Diploma (%),Education Level High School Graduate,Education Level High School Graduate (%),Education Level Some College No Degree,Education Level Some College No Degree (%),Education Level Associates Degree,Education Level Associates Degree (%),Education Level Bachelors,Education Level Bachelors (%),Education Level Graduate & Professional,Education Level Graduate & Professional (%),State,Median Earnings All Workers Age 25+ (USD),Median Earnings Less Than High School Diploma (USD),Median Earnings High School Diploma (USD),Median Earnings Some College or Associates (USD),Median Earnings Bachelors (USD),Median Earnings Graduate & Professional (USD),SeriesID,Sector Inflation Rate (YoY),Sector Inflation Rate (YoY) Category,US CPI (Annualized),US Consumer Inflation (Mean),US Market Volatility (Mean),Effective Fed Funds Rate (Mean)
KDP,Keurig Dr Pepper,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,Burlington,Massachusetts,2022-06-21,0001418135,1981,0001418135-24-000007,2024-02-22,2023,10-K,14814.0,2181.0,26454.0,25676.0,1329.0,1.03030067,Moderate,31.503145217895508,-0.03940026,0.4452600332479296,0.180557841591637,Medium,8453884.8,25,7001399,99858,High,3.942813633891204,4975152,102903,2.0683388165828904,41076,0.8256230161410144,36667,0.7370026081615194,77115,1.5500028943839304,43796,0.8802947126037556,46015,0.9248963649753816,1215772,24.43688152643377,25,65055,32493,43761,51190,79985,99844,CUUR0000SAF11,5.02,High,4.12,2.6,16.85,5.026
KEY,KeyCorp,Financials,Regional Banks,Cleveland,Ohio,1994-03-01,0000091576,1825,0000091576-24-000040,2024-02-22,2023,10-K,6413.0,967.0,173644.0,14637.0,2903.0,11.86335998,High,13.191052436828612,-0.124802213,1.2730626562867986,0.567461951,High,18625206.8,39,11785935,67769,Medium,4.038141849854832,8172692,104311,1.276335875620909,12447,0.1522998786691092,24177,0.2958266382729215,139355,1.7051297173562887,105606,1.292181327768133,137764,1.6856624475754134,2738069,33.502657386329986,39,50072,31513,37990,44817,64933,80099,DIFSRG3A086NBEA,4.29,High,4.12,2.6,16.85,5.026
KEYS,Keysight Technologies,Information Technology,Electronic Equipment & Instruments,Santa Rosa,California,2018-11-06,0001601046,1939,0001601046-24-000159,2024-12-17,2023,10-K,5464.0,1057.0,4029.0,4654.0,1408.0,0.865706919,Low,159.08999633789062,-0.069322604,1.1435915904839775,0.2887641094460118,Medium,1282112.8,6,38965193,95521,High,5.516376425939725,26969649,1031981,3.826453210421834,389392,1.443815601752919,685526,2.5418424985805337,622176,2.3069488223595345,269377,0.9988153720502628,334480,1.2402089474727684,6266484,23.235319080348432,6,54363,31490,40803,49673,78278,104353,CUSR0000SEEE,-2.03,Deflation,4.12,2.6,16.85,5.026
KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,Chicago,Illinois,2015-07-06,0001637459,1869,0001637459-24-000018,2024-02-15,2023,10-K,26640.0,2855.0,40617.0,49526.0,3976.0,0.820114687,Low,33.81873703,-0.052056906,0.3104094950877271,0.1741650218873409,Medium,7413987.2,17,12549689,80306,High,4.719960871,8710996,187043,2.147205669707574,41063,0.4713927087097732,94774,1.0879812136293026,129093,1.4819545319501926,85402,0.980393057,116112,1.3329359811438326,2373516,27.24735495229248,17,53090,34096,40285,46555,71127,86416,CUUR0000SAF11,5.02,High,4.12,2.6,16.85,5.026
KIM,Kimco Realty,Real Estate,Retail REITs,Jericho,New York,2006-04-04,0000879101,1958,0001437749-24-005407,2024-02-26,2023,10-K,1783.4,654.27,8548.29,9525.47,1071.61,0.897413986,Low,19.67406654,0.0575194941151901,1.0270121914023174,0.2826194490243393,Medium,4746241.2,36,19571216,82095,High,5.012532493757498,13885155,409137,2.946578558179581,116055,0.8358207020375357,151601,1.0918207250837315,278007,2.002188668401613,162577,1.170869176469402,177772,1.2803025965500563,3692296,26.59168010728004,36,55643,30707,39771,47596,74504,91457,"CUUR0000SEHA, CUUR0000SEHC",7.71,High,4.12,2.6,16.85,5.026
KKR,KKR & Co.,Financials,Asset Management & Custody Banks,New York City,New York,2024-06-24,0001404912,1976,0001404912-24-000005,2024-02-29,2023,10-K,14499.31,3732.26,258915.28,22858.69,-1493.81,11.32677682,High,81.99546051,0.7947746622244196,1.5727965037298686,0.3172246732025386,High,3239298.8,36,19571216,82095,High,5.012532493757498,13885155,409137,2.946578558179581,116055,0.8358207020375357,151601,1.0918207250837315,278007,2.002188668401613,162577,1.170869176469402,177772,1.2803025965500563,3692296,26.59168010728004,36,55643,30707,39771,47596,74504,91457,DIFSRG3A086NBEA,4.29,High,4.12,2.6,16.85,5.026
KLAC,KLA Corporation,Information Technology,Semiconductor Materials & Equipment,Milpitas,California,1997-09-30,0000319201,1975,0000319201-24-000021,2024-08-05,2023,10-K,10496.06,3387.28,11152.6,2919.75,3669.8,3.819710592,High,572.2529907226562,0.562483861,1.714315165,0.3427153202910145,High,1025838.8,6,38965193,95521,High,5.516376425939725,26969649,1031981,3.826453210421834,389392,1.443815601752919,685526,2.5418424985805337,622176,2.3069488223595345,269377,0.9988153720502628,334480,1.2402089474727684,6266484,23.235319080348432,6,54363,31490,40803,49673,78278,104353,CUSR0000SEEE,-2.03,Deflation,4.12,2.6,16.85,5.026
KMB,Kimberly-Clark,Consumer Staples,Household Products,Irving,Texas,1957-03-04,0000055785,1872,0000055785-24-000018,2024-02-08,2023,10-K,20431.0,1764.0,17344.0,915.0,3542.0,18.95519126,High,113.9817123413086,-0.08000051,0.2811786207547553,0.1514400911971098,Medium,1720953.2,48,30503301,75780,Medium,4.394172351,20029447,593529,2.9632820117300294,218681,1.0917974919627087,405985,2.026940633957593,539488,2.6934742631686235,259479,1.2954875888485589,301631,1.5059377325794363,5270493,26.313721991425925,48,50193,30388,37086,45447,66474,83517,CUUR0000SAF11,5.02,High,4.12,2.6,16.85,5.026
KMI,Kinder Morgan,Energy,Oil & Gas Storage & Transportation,Houston,Texas,2012-05-25,0001506307,1997,0001506307-24-000011,2024-02-20,2023,10-K,15334.0,2391.0,39291.0,30306.0,6491.0,1.296475945,Moderate,16.140256881713867,0.045182893,0.6567913328671645,0.1737735572300221,Medium,13095558.8,48,30503301,75780,Medium,4.394172351,20029447,593529,2.9632820117300294,218681,1.0917974919627087,405985,2.026940633957593,539488,2.6934742631686235,259479,1.2954875888485589,301631,1.5059377325794363,5270493,26.313721991425925,48,50193,30388,37086,45447,66474,83517,CPIENGNS,-5.02,Deflation,4.12,2.6,16.85,5.026
KMX,CarMax,Consumer Discretionary,Automotive Retail,Richmond,Virginia,2010-06-28,0001170010,1993,0001170010-24-000034,2024-04-15,2023,10-K,29684.87,484.76,20569.66,5613.08,1283.33,3.664594127,High,76.73999786376953,0.2655012967706172,1.3889445587125575,0.4239449267848434,High,2071121.6,51,8715698,89931,High,3.6726422496074296,6037339,100962,1.6722930416860806,23791,0.3940643386101062,46216,0.7655028150647164,93856,1.5545921804291591,78382,1.298287208983958,76836,1.272679900863609,1548502,25.648750219260503,51,56944,32661,41061,47086,74468,99947,CPIRECNS,4.02,High,4.12,2.6,16.85,5.026
KO,Coca-Cola Company (The),Consumer Staples,Soft Drinks & Non-alcoholic Beverages,Atlanta,Georgia,1957-03-04,0000021344,1886,0000021344-25-000011,2025-02-20,2023,10-K,45754.0,10714.0,97703.0,25941.0,11599.0,3.76635442,High,55.93490219116211,-0.034325728,0.4720117106591397,0.1345272675480547,Low,13753245.6,13,11029227,74632,Medium,4.422478233161034,7448119,149460,2.0066811499655146,40095,0.538323837,69882,0.9382503152809456,154841,2.0789275788960944,115913,1.5562721272310498,117459,1.5770290458570817,2102473,28.22824125124746,13,49406,31156,36820,43051,64185,81353,CUUR0000SAF11,5.02,High,4.12,2.6,16.85,5.026
KR,Kroger,Consumer Staples,Food Retail,Cincinnati,Ohio,1957-03-04,0000056873,1883,0001558370-24-004603,2024-04-02,2023,10-K,148258.0,2244.0,39609.0,10042.0,4498.0,3.944333798,High,44.00715637207031,0.052468169,0.2866793518869054,0.1945484189292971,Medium,5040237.2,39,11785935,67769,Medium,4.038141849854832,8172692,104311,1.276335875620909,12447,0.1522998786691092,24177,0.2958266382729215,139355,1.7051297173562887,105606,1.292181327768133,137764,1.6856624475754134,2738069,33.502657386329986,39,50072,31513,37990,44817,64933,80099,CUUR0000SAF11,5.02,High,4.12,2.6,16.85,5.026
L,Loews Corporation,Financials,Multi-line Insurance,New York City,New York,1995-05-31,0000060086,1959,0000060086-24-000029,2024-02-06,2023,10-K,15901.0,1434.0,62672.0,15704.0,3907.0,3.990830362,High,69.21996307373047,0.1925468965359511,0.736357635,0.1816548646745943,Medium,810689.6,36,19571216,82095,High,5.012532493757498,13885155,409137,2.946578558179581,116055,0.8358207020375357,151601,1.0918207250837315,278007,2.002188668401613,162577,1.170869176469402,177772,1.2803025965500563,3692296,26.59168010728004,36,55643,30707,39771,47596,74504,91457,DIFSRG3A086NBEA,4.29,High,4.12,2.6,16.85,5.026
LDOS,Leidos,Industrials,Diversified Support Services,Reston,Virginia,2019-08-09,0001336920,1969,0001336920-24-000008,2024-02-13,2023,10-K,15438.0,199.0,8437.0,4201.0,1165.0,2.00833135,High,106.24813079833984,0.049827582,0.5114657641637368,0.2590670115784448,Medium,859829.2,51,8715698,89931,High,3.6726422496074296,6037339,100962,1.6722930416860806,23791,0.3940643386101062,46216,0.7655028150647164,93856,1.5545921804291591,78382,1.298287208983958,76836,1.272679900863609,1548502,25.648750219260503,51,56944,32661,41061,47086,74468,99947,CUSR0000SAS4,10.77,High,4.12,2.6,16.85,5.026
LEN,Lennar,Consumer Discretionary,Homebuilding,Miami,Florida,2005-10-04,0000920760,1954,0001628280-24-002371,2024-01-26,2023,10-K,34233.37,3938.51,12532.34,26580.66,5179.74,0.471483402,Low,140.6517791748047,0.6423543770406368,1.274073149786631,0.2720625601833709,Medium,2238970.484,12,22610726,73311,Medium,4.109937286125529,16421870,312184,1.9010258880383293,98769,0.6014479471582712,153581,0.9352223589639912,271004,1.6502627289096798,188268,1.1464467810304186,202932,1.2357423362869149,4778927,29.100991543594,12,46301,30360,36384,42629,58009,76981,CPIRECNS,4.02,High,4.12,2.6,16.85,5.026
LH,Labcorp,Health Care,Health Care Services,Burlington,North Carolina,2004-11-01,0000920148,1978,0000920148-24-000014,2024-02-26,2023,10-K,12161.6,418.0,8834.6,7875.0,1327.7,1.121853968,Moderate,222.47203063964844,0.127233003,0.656940052,0.1884280692836897,Medium,749640.6,37,10835491,70804,Medium,4.032363126997053,7487552,118762,1.5861258793261137,34558,0.4615393656030702,68501,0.9148650987665928,150247,2.006623793731249,111314,1.4866541160582256,105374,1.4073224466421068,1948814,26.027385185438444,37,48491,30665,36723,41941,62338,77838,CPIMEDSL,0.46,High,4.12,2.6,16.85,5.026
LHX,L3Harris,Industrials,Aerospace & Defense,Melbourne,Florida,2008-09-22,0000202058,1895,0000202058-24-000029,2024-02-20,2023,10-K,19419.0,1227.0,22858.0,18765.0,2096.0,1.218118838,Moderate,203.36471557617188,0.043098973,0.4697280173229674,0.2334734492215425,Medium,1198802.8,12,22610726,73311,Medium,4.109937286125529,16421870,312184,1.9010258880383293,98769,0.6014479471582712,153581,0.9352223589639912,271004,1.6502627289096798,188268,1.1464467810304186,202932,1.2357423362869149,4778927,29.100991543594,12,46301,30360,36384,42629,58009,76981,CUSR0000SAS4,10.77,High,4.12,2.6,16.85,5.026
LII,Lennox International,Industrials,Building Products,Richardson,Texas,2024-12-23,0001069202,1895,0001628280-24-004446,2024-02-13,2023,10-K,4981.9,590.1,2513.0,285.3,736.2,8.808271994,High,441.9078979492188,0.8790659118880999,1.0635351996193236,0.2914846188213101,Medium,306368.8,48,30503301,75780,Medium,4.394172351,20029447,593529,2.9632820117300294,218681,1.0917974919627087,405985,2.026940633957593,539488,2.6934742631686235,259479,1.2954875888485589,301631,1.5059377325794363,5270493,26.313721991425925,48,50193,30388,37086,45447,66474,83517,CUSR0000SAS4,10.77,High,4.12,2.6,16.85,5.026
LIN,Linde plc,Materials,Industrial Gases,Danbury,Connecticut,1992-07-01,0001707925,1879,0001628280-24-007424,2024-02-28,2023,10-K,32854.0,6199.0,39716.0,39720.0,9305.0,0.999899295,Low,401.8445434570313,0.3079661655871779,0.8948307785013125,0.1975431032096382,Medium,1774308.0,9,3617176,91665,High,4.594889379948432,2559922,39757,1.5530551321485575,15668,0.6120498983953417,22477,0.8780345651156559,38306,1.4963737176367091,21276,0.8311190731592604,29771,1.1629651215935486,697368,27.241767522604203,9,60473,32471,42120,49709,75975,91993,CUSR0000SACL1E,0.88,High,4.12,2.6,16.85,5.026
LKQ,LKQ Corporation,Consumer Discretionary,Distributors,Chicago,Illinois,2016-05-23,0001065696,1998,0001065696-24-000009,2024-02-22,2023,10-K,13866.0,938.0,15079.0,6167.0,1356.0,2.445111075,High,45.378665924072266,-0.093243352,1.0391167159710228,0.2100197422609663,Medium,1455234.4,17,12549689,80306,High,4.719960871,8710996,187043,2.147205669707574,41063,0.4713927087097732,94774,1.0879812136293026,129093,1.4819545319501926,85402,0.980393057,116112,1.3329359811438326,2373516,27.24735495229248,17,53090,34096,40285,46555,71127,86416,CPIRECNS,4.02,High,4.12,2.6,16.85,5.026
LLY,Lilly (Eli),Health Care,Pharmaceuticals,Indianapolis,Indiana,1970-12-31,0000059478,1876,0000059478-24-000065,2024-02-21,2023,10-K,34124.1,5240.4,64006.3,10771.9,4240.1,5.941969383,High,575.6965942382812,0.6128377411924111,0.5192523000628574,0.2889232945583455,Medium,3064757.6,18,6862199,69477,Medium,3.6405304730709647,4614970,74753,1.619793844813726,9506,0.2059818373683902,25916,0.5615637804796131,103154,2.235204129170937,70032,1.517496321752904,73283,1.5879409833650056,1568414,33.98535635117888,18,48641,33420,39496,46180,60573,74916,CPIMEDSL,0.46,High,4.12,2.6,16.85,5.026
LMT,Lockheed Martin,Industrials,Aerospace & Defense,Bethesda,Maryland,1957-03-04,0000936468,1995,0000936468-24-000010,2024-01-23,2023,10-K,67571.0,6920.0,45621.0,6835.0,7920.0,6.674615947,High,432.2874145507813,-0.025131578,0.3157014094499716,0.1806900690582614,Medium,1232195.6,24,6180253,98678,High,3.974385377,4297439,97262,2.2632549292729927,18530,0.4311870395368032,37101,0.8633281356640549,60649,1.4112823940025676,44629,1.038502233539557,38631,0.8989307352588367,1108557,25.79575882287102,24,61901,36146,42778,52094,76748,101230,CUSR0000SAS4,10.77,High,4.12,2.6,16.85,5.026
LNT,Alliant Energy,Utilities,Electric Utilities,Madison,Wisconsin,2016-07-01,0000352541,1917,0000352541-24-000014,2024-02-16,2023,10-K,4027.0,703.0,21237.0,6777.0,867.0,3.133687472,High,48.267826080322266,-0.041157902,0.4730115354653595,0.2019785263573121,Medium,1557927.6,55,5910955,74631,Medium,2.766320236,4116216,46095,1.1198391921123672,10237,0.2486992908049529,16255,0.3949015309206319,43932,1.0672909293389852,33467,0.8130525706133982,45314,1.1008654550684414,1278338,31.056144769856587,55,51525,35394,41604,48610,64320,76254,CUSR0000SEHF,2.54,High,4.12,2.6,16.85,5.026
LOW,Lowe's,Consumer Discretionary,Home Improvement Retail,Mooresville,North Carolina,1984-02-29,0000060667,1904,0000060667-24-000033,2024-03-25,2023,10-K,97059.0,6437.0,57962.0,-14254.0,8589.0,-4.066367335,Negative,215.1572723388672,0.1414902410822915,0.9758793114957092,0.2359185815080764,Medium,2853163.2,37,10835491,70804,Medium,4.032363126997053,7487552,118762,1.5861258793261137,34558,0.4615393656030702,68501,0.9148650987665928,150247,2.006623793731249,111314,1.4866541160582256,105374,1.4073224466421068,1948814,26.027385185438444,37,48491,30665,36723,41941,62338,77838,CPIRECNS,4.02,High,4.12,2.6,16.85,5.026
LRCX,Lam Research,Information Technology,Semiconductor Materials & Equipment,Fremont,California,2012-06-29,0000707549,1980,0000707549-24-000106,2024-08-29,2023,10-K,17428.52,4510.93,10571.47,8210.17,5178.94,1.287606712,Moderate,76.96009826660156,0.9136080386109198,1.802054904,0.3575048920592735,High,11862196.0,6,38965193,95521,High,5.516376425939725,26969649,1031981,3.826453210421834,389392,1.443815601752919,685526,2.5418424985805337,622176,2.3069488223595345,269377,0.9988153720502628,334480,1.2402089474727684,6266484,23.235319080348432,6,54363,31490,40803,49673,78278,104353,CUSR0000SEEE,-2.03,Deflation,4.12,2.6,16.85,5.026
LUV,Southwest Airlines,Industrials,Passenger Airlines,Dallas,Texas,1994-07-01,0000092380,1967,0000092380-24-000027,2024-02-06,2023,10-K,26091.0,465.0,36487.0,10515.0,3164.0,3.469995245,High,27.7426872253418,-0.089300147,1.013404971052931,0.3071211855663787,High,7418382.0,48,30503301,75780,Medium,4.394172351,20029447,593529,2.9632820117300294,218681,1.0917974919627087,405985,2.026940633957593,539488,2.6934742631686235,259479,1.2954875888485589,301631,1.5059377325794363,5270493,26.313721991425925,48,50193,30388,37086,45447,66474,83517,CUSR0000SAS4,10.77,High,4.12,2.6,16.85,5.026
LVS,Las Vegas Sands,Consumer Discretionary,Casinos & Gaming,Las Vegas,Nevada,2019-10-03,0001300514,1988,0001300514-24-000048,2024-02-07,2023,10-K,2120.0,147.0,17674.0,4118.0,3227.0,4.291889267,High,47.53613281,0.005138816,1.1767600449601183,0.2928939336096477,Medium,4767985.6,32,3194176,76364,Medium,4.562591239868964,2253253,68815,3.0540289971876216,13302,0.5903464901633327,30062,1.334159990023313,33769,1.4986776895448493,24078,1.0685883919826136,31341,1.3909223686820789,679910,30.17459646,32,46956,35789,39090,45855,60775,83420,CPIRECNS,4.02,High,4.12,2.6,16.85,5.026
LW,Lamb Weston,Consumer Staples,Packaged Foods & Meats,Eagle,Idaho,2018-12-03,0001679273,1950,0001679273-24-000036,2024-07-24,2023,10-K,5350.6,1008.9,6519.8,1411.3,761.7,4.619712322,High,104.0291519165039,0.252743294,0.6634006689509772,0.2541650498724088,Medium,1587349.2,16,1964726,74942,Medium,3.592974681133022,1305704,18568,1.4220680950659568,4469,0.3422674664395606,8886,0.6805524069773854,17200,1.3172970290356774,13528,1.0360694307438747,15623,1.196519272361883,362713,27.77911379608242,16,47035,35771,38530,42129,57342,77490,CUUR0000SAF11,5.02,High,4.12,2.6,16.85,5.026
LYB,LyondellBasell,Materials,Specialty Chemicals,Houston,Texas,2012-09-05,0001489393,2007,0001489393-24-000012,2024-02-22,2023,10-K,41107.0,2121.0,37000.0,12930.0,4942.0,2.861562258,High,84.19112396240234,0.1932043862383625,0.8684938927560305,0.2242997911910016,Medium,1950694.0,48,30503301,75780,Medium,4.394172351,20029447,593529,2.9632820117300294,218681,1.0917974919627087,405985,2.026940633957593,539488,2.6934742631686235,259479,1.2954875888485589,301631,1.5059377325794363,5270493,26.313721991425925,48,50193,30388,37086,45447,66474,83517,CUSR0000SACL1E,0.88,High,4.12,2.6,16.85,5.026
LYV,Live Nation Entertainment,Communication Services,Movies & Entertainment,Beverly Hills,California,2019-12-23,0001335258,2010,0001335258-25-000028,2025-02-21,2023,10-K,8753.07,268.35,19074.04,-17.15,1370.79,-1112.188921,Negative,93.59999847,0.3592796637305058,1.2127177029599805,0.3157443136462172,High,1991599.6,6,38965193,95521,High,5.516376425939725,26969649,1031981,3.826453210421834,389392,1.443815601752919,685526,2.5418424985805337,622176,2.3069488223595345,269377,0.9988153720502628,334480,1.2402089474727684,6266484,23.235319080348432,6,54363,31490,40803,49673,78278,104353,CUUR0000SEED,0.58,High,4.12,2.6,16.85,5.026
MA,Mastercard,Financials,Transaction & Payment Processing Services,Harrison,New York,2008-07-18,0001141391,1966,0001141391-24-000022,2024-02-13,2023,10-K,25098.0,11195.0,35451.0,6929.0,11980.0,5.116322702,High,422.1911621,0.2373481226901506,1.0975144902937417,0.1720634594296,Medium,2635650.4,36,19571216,82095,High,5.012532493757498,13885155,409137,2.946578558179581,116055,0.8358207020375357,151601,1.0918207250837315,278007,2.002188668401613,162577,1.170869176469402,177772,1.2803025965500563,3692296,26.59168010728004,36,55643,30707,39771,47596,74504,91457,DIFSRG3A086NBEA,4.29,High,4.12,2.6,16.85,5.026
MAA,Mid-America Apartment Communities,Real Estate,Multi-Family Residential REITs,Memphis,Tennessee,2016-12-02,0000912595,1977,0000950170-24-013275,2024-02-09,2023,10-K,2148.47,552.81,5185.38,6094.07,1137.19,0.850889471,Low,125.09237670898438,-0.10168531,0.7614268747840766,0.2304326709925488,Medium,719770.8,47,7126489,67631,Medium,3.963759530266556,4931967,79187,1.6055865742816204,22074,0.4475699046648123,35341,0.7165700824843313,111244,2.25557064757327,69931,1.4179129746812986,86898,1.7619339302148616,1611466,32.673900697226884,47,47036,30634,37693,42844,61189,74239,"CUUR0000SEHA, CUUR0000SEHC",7.71,High,4.12,2.6,16.85,5.026
MAR,Marriott International,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",Bethesda,Maryland,1998-05-29,0001048286,1927,0001628280-24-004372,2024-02-13,2023,10-K,23713.0,3083.0,25674.0,-682.0,3170.0,-37.64516129,Negative,221.6505279541016,0.5423831574405091,1.1093495439842396,0.2411543798959259,Medium,1789769.6,24,6180253,98678,High,3.974385377,4297439,97262,2.2632549292729927,18530,0.4311870395368032,37101,0.8633281356640549,60649,1.4112823940025676,44629,1.038502233539557,38631,0.8989307352588367,1108557,25.79575882287102,24,61901,36146,42778,52094,76748,101230,CPIRECNS,4.02,High,4.12,2.6,16.85,5.026
